date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
13:06:42	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2002%20May%202023%2012:06:42%20GMT	https://helping.ca/?p=71	C:/My%20Web%20Sites/Helping.ca/helping.ca/index6cf3.html	(from https://helping.ca/partners/)
13:06:42	5567/5567	---M--	200	added ('OK')	image/jpeg	date:Fri,%2023%20Dec%202016%2000:24:37%20GMT	https://helping.ca/wp-content/uploads/2016/12/independent-living.jpg	C:/My%20Web%20Sites/Helping.ca/helping.ca/wp-content/uploads/2016/12/independent-living.jpg	(from https://helping.ca/partners/)
13:06:43	17123/17123	---M--	200	added ('OK')	image/jpeg	date:Thu,%2006%20Jun%202019%2021:34:42%20GMT	https://helping.ca/wp-content/uploads/2019/06/AlzheimerSocietyOfSask.jpg	C:/My%20Web%20Sites/Helping.ca/helping.ca/wp-content/uploads/2019/06/AlzheimerSocietyOfSask.jpg	(from https://helping.ca/partners/)
13:06:43	12865/12865	---M--	200	added ('OK')	image/gif	date:Thu,%2006%20Jun%202019%2021:31:22%20GMT	https://helping.ca/wp-content/uploads/2019/06/phm.gif	C:/My%20Web%20Sites/Helping.ca/helping.ca/wp-content/uploads/2019/06/phm.gif	(from https://helping.ca/partners/)
13:06:43	4211/4211	---M--	200	added ('OK')	image/gif	date:Fri,%2023%20Dec%202016%2000:24:40%20GMT	https://helping.ca/wp-content/uploads/2016/12/caregiver.gif	C:/My%20Web%20Sites/Helping.ca/helping.ca/wp-content/uploads/2016/12/caregiver.gif	(from https://helping.ca/partners/)
13:06:43	13992/13992	---M--	200	added ('OK')	image/jpeg	date:Fri,%2023%20Dec%202016%2000:24:38%20GMT	https://helping.ca/wp-content/uploads/2016/12/hostpice.jpg	C:/My%20Web%20Sites/Helping.ca/helping.ca/wp-content/uploads/2016/12/hostpice.jpg	(from https://helping.ca/partners/)
13:06:44	31618/31618	---MCZ	200	added ('OK')	application/json	etag:%222810-1683029203;gz%22	https://helping.ca/wp-json/wp/v2/pages/335	C:/My%20Web%20Sites/Helping.ca/helping.ca/wp-json/wp/v2/pages/335.json	(from https://helping.ca/common-spaces/)
13:06:44	3187/3187	---M-Z	200	added ('OK')	application/json	etag:%222811-1683029204;gz%22	https://helping.ca/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fhelping.ca%2Fcommon-spaces%2F	C:/My%20Web%20Sites/Helping.ca/helping.ca/wp-json/oembed/1.0/embed993c.json	(from https://helping.ca/common-spaces/)
13:06:44	3269/3269	---M-Z	200	added ('OK')	text/xml	etag:%222812-1683029204;gz%22	https://helping.ca/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fhelping.ca%2Fcommon-spaces%2F&format=xml	C:/My%20Web%20Sites/Helping.ca/helping.ca/wp-json/oembed/1.0/embedc0aa	(from https://helping.ca/common-spaces/)
13:06:45	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2002%20May%202023%2012:06:45%20GMT	https://helping.ca/?p=335	C:/My%20Web%20Sites/Helping.ca/helping.ca/index5294.html	(from https://helping.ca/common-spaces/)
13:06:47	244663/244663	---M--	200	added ('OK')	image/jpeg	date:Wed,%2012%20Jun%202019%2020:24:03%20GMT	https://helping.ca/wp-content/uploads/2019/06/20180804_102725-2018_09_22-04_33_39-UTC.jpeg	C:/My%20Web%20Sites/Helping.ca/helping.ca/wp-content/uploads/2019/06/20180804_102725-2018_09_22-04_33_39-UTC.jpg	(from https://helping.ca/common-spaces/)
13:06:49	332141/332141	---M--	200	added ('OK')	image/jpeg	date:Wed,%2003%20May%202017%2001:57:28%20GMT	https://helping.ca/wp-content/uploads/2017/05/frontcommonarea.jpg	C:/My%20Web%20Sites/Helping.ca/helping.ca/wp-content/uploads/2017/05/frontcommonarea.jpg	(from https://helping.ca/common-spaces/)
13:06:51	282183/282183	---M--	200	added ('OK')	image/jpeg	date:Wed,%2003%20May%202017%2004:27:47%20GMT	https://helping.ca/wp-content/uploads/2017/05/kitchen.jpg	C:/My%20Web%20Sites/Helping.ca/helping.ca/wp-content/uploads/2017/05/kitchen.jpg	(from https://helping.ca/common-spaces/)
13:06:51	268382/268382	---M--	200	added ('OK')	image/jpeg	date:Wed,%2012%20Jun%202019%2020:32:59%20GMT	https://helping.ca/wp-content/uploads/2019/06/20180804_113515-2018_09_22-04_33_39-UTC.jpeg	C:/My%20Web%20Sites/Helping.ca/helping.ca/wp-content/uploads/2019/06/20180804_113515-2018_09_22-04_33_39-UTC.jpg	(from https://helping.ca/common-spaces/)
13:06:54	1935378/1935378	---M--	200	added ('OK')	image/jpeg	date:Wed,%2012%20Jun%202019%2020:26:43%20GMT	https://helping.ca/wp-content/uploads/2019/06/IMG_3051.jpg	C:/My%20Web%20Sites/Helping.ca/helping.ca/wp-content/uploads/2019/06/IMG_3051.jpg	(from https://helping.ca/common-spaces/)
13:07:03	2361115/2361115	---M--	200	added ('OK')	image/jpeg	date:Wed,%2012%20Jun%202019%2020:21:48%20GMT	https://helping.ca/wp-content/uploads/2019/06/20180422_121156-2018_09_22-04_33_39-UTC.jpg	C:/My%20Web%20Sites/Helping.ca/helping.ca/wp-content/uploads/2019/06/20180422_121156-2018_09_22-04_33_39-UTC.jpg	(from https://helping.ca/common-spaces/)
13:07:04	2672400/2672400	---M--	200	added ('OK')	image/jpeg	date:Wed,%2012%20Jun%202019%2020:34:16%20GMT	https://helping.ca/wp-content/uploads/2019/06/download-2.jpg	C:/My%20Web%20Sites/Helping.ca/helping.ca/wp-content/uploads/2019/06/download-2.jpg	(from https://helping.ca/common-spaces/)
13:07:06	363578/363578	---M--	200	added ('OK')	image/jpeg	date:Wed,%2003%20May%202017%2004:29:16%20GMT	https://helping.ca/wp-content/uploads/2017/05/Room10.jpg	C:/My%20Web%20Sites/Helping.ca/helping.ca/wp-content/uploads/2017/05/Room10.jpg	(from https://helping.ca/common-spaces/)
13:07:11	2778565/2778565	---M--	200	added ('OK')	image/jpeg	date:Wed,%2012%20Jun%202019%2020:35:23%20GMT	https://helping.ca/wp-content/uploads/2019/06/20180627_072256.jpg	C:/My%20Web%20Sites/Helping.ca/helping.ca/wp-content/uploads/2019/06/20180627_072256.jpg	(from https://helping.ca/common-spaces/)
13:07:11	2811877/2811877	---M--	200	added ('OK')	image/jpeg	date:Wed,%2012%20Jun%202019%2020:36:48%20GMT	https://helping.ca/wp-content/uploads/2019/06/20190503_144006.jpg	C:/My%20Web%20Sites/Helping.ca/helping.ca/wp-content/uploads/2019/06/20190503_144006.jpg	(from https://helping.ca/common-spaces/)
13:07:12	2445654/2445654	---M--	200	added ('OK')	image/jpeg	date:Wed,%2012%20Jun%202019%2020:40:49%20GMT	https://helping.ca/wp-content/uploads/2019/06/20190319_125057.jpg	C:/My%20Web%20Sites/Helping.ca/helping.ca/wp-content/uploads/2019/06/20190319_125057.jpg	(from https://helping.ca/common-spaces/)
13:07:16	21713/21713	---MCZ	200	added ('OK')	application/json	etag:%222814-1683029234;gz%22	https://helping.ca/wp-json/wp/v2/pages/338	C:/My%20Web%20Sites/Helping.ca/helping.ca/wp-json/wp/v2/pages/338.json	(from https://helping.ca/outdoors-spaces/)
13:07:16	3181/3181	---M-Z	200	added ('OK')	application/json	etag:%222815-1683029236;gz%22	https://helping.ca/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fhelping.ca%2Foutdoors-spaces%2F	C:/My%20Web%20Sites/Helping.ca/helping.ca/wp-json/oembed/1.0/embed0120.json	(from https://helping.ca/outdoors-spaces/)
13:07:18	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2002%20May%202023%2012:07:17%20GMT	https://helping.ca/?p=338	C:/My%20Web%20Sites/Helping.ca/helping.ca/indexbcd6.html	(from https://helping.ca/outdoors-spaces/)
13:07:18	3263/3263	---M-Z	200	added ('OK')	text/xml	etag:%222816-1683029238;gz%22	https://helping.ca/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fhelping.ca%2Foutdoors-spaces%2F&format=xml	C:/My%20Web%20Sites/Helping.ca/helping.ca/wp-json/oembed/1.0/embedc2d9	(from https://helping.ca/outdoors-spaces/)
13:07:21	244491/244491	---M--	200	added ('OK')	image/jpeg	date:Tue,%2018%20Jun%202019%2015:19:20%20GMT	https://helping.ca/wp-content/uploads/2019/06/porch.jpg	C:/My%20Web%20Sites/Helping.ca/helping.ca/wp-content/uploads/2019/06/porch.jpg	(from https://helping.ca/outdoors-spaces/)
13:07:23	42146/42146	---M--	200	added ('OK')	image/jpeg	date:Tue,%2018%20Jun%202019%2015:19:20%20GMT	https://helping.ca/wp-content/uploads/2019/06/porch-400x284.jpg	C:/My%20Web%20Sites/Helping.ca/helping.ca/wp-content/uploads/2019/06/porch-400x284.jpg	(from https://helping.ca/outdoors-spaces/)
13:07:27	620397/620397	---M--	200	added ('OK')	image/jpeg	date:Wed,%2003%20May%202017%2003:19:42%20GMT	https://helping.ca/wp-content/uploads/2017/05/back-yard-5.jpg	C:/My%20Web%20Sites/Helping.ca/helping.ca/wp-content/uploads/2017/05/back-yard-5.jpg	(from https://helping.ca/outdoors-spaces/)
13:07:28	38706/38706	---M--	200	added ('OK')	image/jpeg	date:Wed,%2003%20May%202017%2003:19:54%20GMT	https://helping.ca/wp-content/uploads/2017/05/back-yard-5-400x284.jpg	C:/My%20Web%20Sites/Helping.ca/helping.ca/wp-content/uploads/2017/05/back-yard-5-400x284.jpg	(from https://helping.ca/outdoors-spaces/)
13:07:30	3363994/3363994	---M--	200	added ('OK')	image/jpeg	date:Wed,%2012%20Jun%202019%2020:42:45%20GMT	https://helping.ca/wp-content/uploads/2019/06/20180813_081210-2-2018_09_22-04_33_39-UTC.jpg	C:/My%20Web%20Sites/Helping.ca/helping.ca/wp-content/uploads/2019/06/20180813_081210-2-2018_09_22-04_33_39-UTC.jpg	(from https://helping.ca/common-spaces/)
13:07:30	3040166/3040166	---M--	200	added ('OK')	image/jpeg	date:Wed,%2012%20Jun%202019%2020:39:52%20GMT	https://helping.ca/wp-content/uploads/2019/06/20190319_124224.jpg	C:/My%20Web%20Sites/Helping.ca/helping.ca/wp-content/uploads/2019/06/20190319_124224.jpg	(from https://helping.ca/common-spaces/)
13:07:30	236988/236988	---M--	200	added ('OK')	image/jpeg	date:Tue,%2018%20Jun%202019%2015:22:05%20GMT	https://helping.ca/wp-content/uploads/2019/06/front-sitting-area.jpg	C:/My%20Web%20Sites/Helping.ca/helping.ca/wp-content/uploads/2019/06/front-sitting-area.jpg	(from https://helping.ca/outdoors-spaces/)
13:07:31	46309/46309	---M--	200	added ('OK')	image/jpeg	date:Tue,%2018%20Jun%202019%2015:22:05%20GMT	https://helping.ca/wp-content/uploads/2019/06/front-sitting-area-400x284.jpg	C:/My%20Web%20Sites/Helping.ca/helping.ca/wp-content/uploads/2019/06/front-sitting-area-400x284.jpg	(from https://helping.ca/outdoors-spaces/)
13:07:32	222238/222238	---M--	200	added ('OK')	image/jpeg	date:Tue,%2018%20Jun%202019%2015:19:21%20GMT	https://helping.ca/wp-content/uploads/2019/06/porch2.jpg	C:/My%20Web%20Sites/Helping.ca/helping.ca/wp-content/uploads/2019/06/porch2.jpg	(from https://helping.ca/outdoors-spaces/)
13:07:32	48662/48662	---M--	200	added ('OK')	image/jpeg	date:Tue,%2018%20Jun%202019%2015:19:22%20GMT	https://helping.ca/wp-content/uploads/2019/06/porch2-400x284.jpg	C:/My%20Web%20Sites/Helping.ca/helping.ca/wp-content/uploads/2019/06/porch2-400x284.jpg	(from https://helping.ca/outdoors-spaces/)
13:07:32	21741/21741	---MCZ	200	added ('OK')	application/json	etag:%222817-1683029252;gz%22	https://helping.ca/wp-json/wp/v2/pages/85	C:/My%20Web%20Sites/Helping.ca/helping.ca/wp-json/wp/v2/pages/85.json	(from https://helping.ca/meals/)
13:07:33	3144/3144	---M-Z	200	added ('OK')	application/json	etag:%222818-1683029253;gz%22	https://helping.ca/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fhelping.ca%2Fmeals%2F	C:/My%20Web%20Sites/Helping.ca/helping.ca/wp-json/oembed/1.0/embed67b9.json	(from https://helping.ca/meals/)
13:07:33	3226/3226	---M-Z	200	added ('OK')	text/xml	etag:%222819-1683029253;gz%22	https://helping.ca/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fhelping.ca%2Fmeals%2F&format=xml	C:/My%20Web%20Sites/Helping.ca/helping.ca/wp-json/oembed/1.0/embedb9bf	(from https://helping.ca/meals/)
13:07:34	52598/52598	---M--	200	added ('OK')	image/jpeg	date:Wed,%2012%20Jun%202019%2020:36:51%20GMT	https://helping.ca/wp-content/uploads/2019/06/20190503_144006-400x284.jpg	C:/My%20Web%20Sites/Helping.ca/helping.ca/wp-content/uploads/2019/06/20190503_144006-400x284.jpg	(from https://helping.ca/meals/)
13:07:34	173705/173705	---M--	200	added ('OK')	image/jpeg	date:Tue,%2018%20Jun%202019%2014:53:54%20GMT	https://helping.ca/wp-content/uploads/2019/06/tea-service-2.jpg	C:/My%20Web%20Sites/Helping.ca/helping.ca/wp-content/uploads/2019/06/tea-service-2.jpg	(from https://helping.ca/meals/)
13:07:34	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2002%20May%202023%2012:07:34%20GMT	https://helping.ca/?p=85	C:/My%20Web%20Sites/Helping.ca/helping.ca/index648c.html	(from https://helping.ca/meals/)
13:07:35	35696/35696	---M--	200	added ('OK')	image/jpeg	date:Tue,%2018%20Jun%202019%2014:53:54%20GMT	https://helping.ca/wp-content/uploads/2019/06/tea-service-2-400x284.jpg	C:/My%20Web%20Sites/Helping.ca/helping.ca/wp-content/uploads/2019/06/tea-service-2-400x284.jpg	(from https://helping.ca/meals/)
13:07:35	35846/35846	---M--	200	added ('OK')	image/jpeg	date:Wed,%2012%20Jun%202019%2020:50:51%20GMT	https://helping.ca/wp-content/uploads/2019/06/1494618619-steve-giralt-critter-crudites-0617-2018_09_22-04_33_39-UTC-2-400x284.jpg	C:/My%20Web%20Sites/Helping.ca/helping.ca/wp-content/uploads/2019/06/1494618619-steve-giralt-critter-crudites-0617-2018_09_22-04_33_39-UTC-2-400x284.jpg	(from https://helping.ca/meals/)
13:07:36	191738/191738	---M--	200	added ('OK')	image/jpeg	date:Wed,%2012%20Jun%202019%2020:50:50%20GMT	https://helping.ca/wp-content/uploads/2019/06/1494618619-steve-giralt-critter-crudites-0617-2018_09_22-04_33_39-UTC-2.jpg	C:/My%20Web%20Sites/Helping.ca/helping.ca/wp-content/uploads/2019/06/1494618619-steve-giralt-critter-crudites-0617-2018_09_22-04_33_39-UTC-2.jpg	(from https://helping.ca/meals/)
13:07:36	57186/57186	---M--	200	added ('OK')	image/jpeg	date:Wed,%2012%20Jun%202019%2020:52:03%20GMT	https://helping.ca/wp-content/uploads/2019/06/download-10-2018_09_22-04_33_39-UTC-400x284.jpg	C:/My%20Web%20Sites/Helping.ca/helping.ca/wp-content/uploads/2019/06/download-10-2018_09_22-04_33_39-UTC-400x284.jpg	(from https://helping.ca/meals/)
13:07:36	22090/22090	---MCZ	200	added ('OK')	application/json	etag:%222820-1683029256;gz%22	https://helping.ca/wp-json/wp/v2/pages/94	C:/My%20Web%20Sites/Helping.ca/helping.ca/wp-json/wp/v2/pages/94.json	(from https://helping.ca/recreation/)
13:07:36	3188/3188	---M-Z	200	added ('OK')	application/json	etag:%222821-1683029256;gz%22	https://helping.ca/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fhelping.ca%2Frecreation%2F	C:/My%20Web%20Sites/Helping.ca/helping.ca/wp-json/oembed/1.0/embed2f75.json	(from https://helping.ca/recreation/)
13:07:37	3270/3270	---M-Z	200	added ('OK')	text/xml	etag:%222822-1683029257;gz%22	https://helping.ca/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fhelping.ca%2Frecreation%2F&format=xml	C:/My%20Web%20Sites/Helping.ca/helping.ca/wp-json/oembed/1.0/embed36ec	(from https://helping.ca/recreation/)
13:07:38	3294794/3294794	---M--	200	added ('OK')	image/jpeg	date:Wed,%2012%20Jun%202019%2020:41:36%20GMT	https://helping.ca/wp-content/uploads/2019/06/download-9.jpg	C:/My%20Web%20Sites/Helping.ca/helping.ca/wp-content/uploads/2019/06/download-9.jpg	(from https://helping.ca/common-spaces/)
13:07:38	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2002%20May%202023%2012:07:38%20GMT	https://helping.ca/?p=94	C:/My%20Web%20Sites/Helping.ca/helping.ca/index65d2.html	(from https://helping.ca/recreation/)
13:07:38	213572/213572	---M--	200	added ('OK')	image/jpeg	date:Wed,%2003%20May%202017%2003:21:03%20GMT	https://helping.ca/wp-content/uploads/2017/05/Galaxy-483.jpg	C:/My%20Web%20Sites/Helping.ca/helping.ca/wp-content/uploads/2017/05/Galaxy-483.jpg	(from https://helping.ca/recreation/)
13:07:39	21622/21622	---M--	200	added ('OK')	image/jpeg	date:Wed,%2003%20May%202017%2003:21:14%20GMT	https://helping.ca/wp-content/uploads/2017/05/Galaxy-483-400x284.jpg	C:/My%20Web%20Sites/Helping.ca/helping.ca/wp-content/uploads/2017/05/Galaxy-483-400x284.jpg	(from https://helping.ca/recreation/)
13:07:39	38279/38279	---M--	200	added ('OK')	image/jpeg	date:Wed,%2003%20May%202017%2002:01:57%20GMT	https://helping.ca/wp-content/uploads/2017/05/wrappedGifts-400x284.jpg	C:/My%20Web%20Sites/Helping.ca/helping.ca/wp-content/uploads/2017/05/wrappedGifts-400x284.jpg	(from https://helping.ca/recreation/)
13:07:39	25188/25188	---M--	200	added ('OK')	image/jpeg	date:Wed,%2003%20May%202017%2002:01:03%20GMT	https://helping.ca/wp-content/uploads/2017/05/residentPic2-400x284.jpg	C:/My%20Web%20Sites/Helping.ca/helping.ca/wp-content/uploads/2017/05/residentPic2-400x284.jpg	(from https://helping.ca/recreation/)
13:07:39	80965/80965	---M--	200	added ('OK')	image/jpeg	date:Wed,%2003%20May%202017%2002:00:55%20GMT	https://helping.ca/wp-content/uploads/2017/05/residentPic2.jpg	C:/My%20Web%20Sites/Helping.ca/helping.ca/wp-content/uploads/2017/05/residentPic2.jpg	(from https://helping.ca/recreation/)
13:07:40	221377/221377	---M--	200	added ('OK')	image/jpeg	date:Wed,%2003%20May%202017%2002:01:47%20GMT	https://helping.ca/wp-content/uploads/2017/05/wrappedGifts.jpg	C:/My%20Web%20Sites/Helping.ca/helping.ca/wp-content/uploads/2017/05/wrappedGifts.jpg	(from https://helping.ca/recreation/)
13:07:41	266980/266980	---M--	200	added ('OK')	image/jpeg	date:Tue,%2018%20Jun%202019%2014:56:50%20GMT	https://helping.ca/wp-content/uploads/2019/06/golf-cart-for-parade.jpg	C:/My%20Web%20Sites/Helping.ca/helping.ca/wp-content/uploads/2019/06/golf-cart-for-parade.jpg	(from https://helping.ca/recreation/)
13:07:41	27678/27678	---MCZ	200	added ('OK')	application/json	etag:%222823-1683029261;gz%22	https://helping.ca/wp-json/wp/v2/pages/105	C:/My%20Web%20Sites/Helping.ca/helping.ca/wp-json/wp/v2/pages/105.json	(from https://helping.ca/medical-care/)
13:07:41	45594/45594	---M--	200	added ('OK')	image/jpeg	date:Tue,%2018%20Jun%202019%2014:56:50%20GMT	https://helping.ca/wp-content/uploads/2019/06/golf-cart-for-parade-400x284.jpg	C:/My%20Web%20Sites/Helping.ca/helping.ca/wp-content/uploads/2019/06/golf-cart-for-parade-400x284.jpg	(from https://helping.ca/recreation/)
13:07:41	3186/3186	---M-Z	200	added ('OK')	application/json	etag:%222824-1683029261;gz%22	https://helping.ca/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fhelping.ca%2Fmedical-care%2F	C:/My%20Web%20Sites/Helping.ca/helping.ca/wp-json/oembed/1.0/embed5596.json	(from https://helping.ca/medical-care/)
13:07:42	3268/3268	---M-Z	200	added ('OK')	text/xml	etag:%222825-1683029261;gz%22	https://helping.ca/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fhelping.ca%2Fmedical-care%2F&format=xml	C:/My%20Web%20Sites/Helping.ca/helping.ca/wp-json/oembed/1.0/embed2d92	(from https://helping.ca/medical-care/)
13:07:42	19913/19913	---M--	200	added ('OK')	image/jpeg	date:Fri,%2023%20Dec%202016%2000:23:59%20GMT	https://helping.ca/wp-content/uploads/2016/12/doctor.jpg	C:/My%20Web%20Sites/Helping.ca/helping.ca/wp-content/uploads/2016/12/doctor.jpg	(from https://helping.ca/medical-care/)
13:07:42	22798/22798	---MCZ	200	added ('OK')	application/json	etag:%222826-1683029262;gz%22	https://helping.ca/wp-json/wp/v2/pages/111	C:/My%20Web%20Sites/Helping.ca/helping.ca/wp-json/wp/v2/pages/111.json	(from https://helping.ca/palliative-care/)
13:07:43	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2002%20May%202023%2012:07:42%20GMT	https://helping.ca/?p=105	C:/My%20Web%20Sites/Helping.ca/helping.ca/indexea0f.html	(from https://helping.ca/medical-care/)
13:07:43	3291/3291	---M-Z	200	added ('OK')	application/json	etag:%222827-1683029263;gz%22	https://helping.ca/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fhelping.ca%2Fpalliative-care%2F	C:/My%20Web%20Sites/Helping.ca/helping.ca/wp-json/oembed/1.0/embed0f8b.json	(from https://helping.ca/palliative-care/)
13:07:43	3378/3378	---M-Z	200	added ('OK')	text/xml	etag:%222828-1683029263;gz%22	https://helping.ca/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fhelping.ca%2Fpalliative-care%2F&format=xml	C:/My%20Web%20Sites/Helping.ca/helping.ca/wp-json/oembed/1.0/embed1b9d	(from https://helping.ca/palliative-care/)
13:07:44	34571/34571	---M--	200	added ('OK')	image/jpeg	date:Tue,%2018%20Jun%202019%2015:06:52%20GMT	https://helping.ca/wp-content/uploads/2019/06/palliative-pic-e1560870412954.jpg	C:/My%20Web%20Sites/Helping.ca/helping.ca/wp-content/uploads/2019/06/palliative-pic-e1560870412954.jpg	(from https://helping.ca/palliative-care/)
13:07:44	28122/28122	---MCZ	200	added ('OK')	application/json	etag:%222829-1683029264;gz%22	https://helping.ca/wp-json/wp/v2/pages/123	C:/My%20Web%20Sites/Helping.ca/helping.ca/wp-json/wp/v2/pages/123.json	(from https://helping.ca/personal-effects/)
13:07:44	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2002%20May%202023%2012:07:44%20GMT	https://helping.ca/?p=111	C:/My%20Web%20Sites/Helping.ca/helping.ca/indexbbbb.html	(from https://helping.ca/palliative-care/)
13:07:44	3182/3182	---M-Z	200	added ('OK')	application/json	etag:%222830-1683029264;gz%22	https://helping.ca/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fhelping.ca%2Fpersonal-effects%2F	C:/My%20Web%20Sites/Helping.ca/helping.ca/wp-json/oembed/1.0/embedbd0f.json	(from https://helping.ca/personal-effects/)
13:07:45	3264/3264	---M-Z	200	added ('OK')	text/xml	etag:%222831-1683029265;gz%22	https://helping.ca/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fhelping.ca%2Fpersonal-effects%2F&format=xml	C:/My%20Web%20Sites/Helping.ca/helping.ca/wp-json/oembed/1.0/embed8d8d	(from https://helping.ca/personal-effects/)
13:07:45	24168/24168	---M-Z	200	added ('OK')	application/json	etag:%222780-1683003360;gz%22	https://helping.ca/wp-json/wp/v2/pages/114	C:/My%20Web%20Sites/Helping.ca/helping.ca/wp-json/wp/v2/pages/114.json	(from https://helping.ca/hygiene/)
13:07:45	3233/3233	---M-Z	200	added ('OK')	application/json	etag:%222832-1683029265;gz%22	https://helping.ca/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fhelping.ca%2Fhygiene%2F	C:/My%20Web%20Sites/Helping.ca/helping.ca/wp-json/oembed/1.0/embed5209.json	(from https://helping.ca/hygiene/)
13:07:46	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2002%20May%202023%2012:07:45%20GMT	https://helping.ca/?p=123	C:/My%20Web%20Sites/Helping.ca/helping.ca/indexb8c4.html	(from https://helping.ca/personal-effects/)
13:07:46	3320/3320	---M-Z	200	added ('OK')	text/xml	etag:%222833-1683029266;gz%22	https://helping.ca/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fhelping.ca%2Fhygiene%2F&format=xml	C:/My%20Web%20Sites/Helping.ca/helping.ca/wp-json/oembed/1.0/embed351a	(from https://helping.ca/hygiene/)
13:07:46	57776/57776	---M--	200	added ('OK')	image/jpeg	date:Tue,%2018%20Jun%202019%2015:12:38%20GMT	https://helping.ca/wp-content/uploads/2019/06/sink.jpg	C:/My%20Web%20Sites/Helping.ca/helping.ca/wp-content/uploads/2019/06/sink.jpg	(from https://helping.ca/hygiene/)
13:07:46	24075/24075	---MCZ	200	added ('OK')	application/json	etag:%222834-1683029266;gz%22	https://helping.ca/wp-json/wp/v2/pages/128	C:/My%20Web%20Sites/Helping.ca/helping.ca/wp-json/wp/v2/pages/128.json	(from https://helping.ca/safetysecurity/)
13:07:47	3820134/3820134	---M--	200	added ('OK')	image/jpeg	date:Wed,%2012%20Jun%202019%2020:52:00%20GMT	https://helping.ca/wp-content/uploads/2019/06/download-10-2018_09_22-04_33_39-UTC.jpg	C:/My%20Web%20Sites/Helping.ca/helping.ca/wp-content/uploads/2019/06/download-10-2018_09_22-04_33_39-UTC.jpg	(from https://helping.ca/meals/)
13:07:47	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2002%20May%202023%2012:07:47%20GMT	https://helping.ca/?p=114	C:/My%20Web%20Sites/Helping.ca/helping.ca/index30a5.html	(from https://helping.ca/hygiene/)
13:07:47	3189/3189	---M-Z	200	added ('OK')	application/json	etag:%222835-1683029267;gz%22	https://helping.ca/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fhelping.ca%2Fsafetysecurity%2F	C:/My%20Web%20Sites/Helping.ca/helping.ca/wp-json/oembed/1.0/embedeb84.json	(from https://helping.ca/safetysecurity/)
13:07:47	3269/3269	---M-Z	200	added ('OK')	text/xml	etag:%222836-1683029267;gz%22	https://helping.ca/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fhelping.ca%2Fsafetysecurity%2F&format=xml	C:/My%20Web%20Sites/Helping.ca/helping.ca/wp-json/oembed/1.0/embed20b6	(from https://helping.ca/safetysecurity/)
13:07:48	21842/21842	---MCZ	200	added ('OK')	application/json	etag:%222837-1683029268;gz%22	https://helping.ca/wp-json/wp/v2/pages/120	C:/My%20Web%20Sites/Helping.ca/helping.ca/wp-json/wp/v2/pages/120.json	(from https://helping.ca/visitation/)
13:07:48	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2002%20May%202023%2012:07:48%20GMT	https://helping.ca/?p=128	C:/My%20Web%20Sites/Helping.ca/helping.ca/index913e.html	(from https://helping.ca/safetysecurity/)
13:07:48	3163/3163	---M-Z	200	added ('OK')	application/json	etag:%222838-1683029268;gz%22	https://helping.ca/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fhelping.ca%2Fvisitation%2F	C:/My%20Web%20Sites/Helping.ca/helping.ca/wp-json/oembed/1.0/embeda18e.json	(from https://helping.ca/visitation/)
13:07:48	3245/3245	---M-Z	200	added ('OK')	text/xml	etag:%222839-1683029268;gz%22	https://helping.ca/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fhelping.ca%2Fvisitation%2F&format=xml	C:/My%20Web%20Sites/Helping.ca/helping.ca/wp-json/oembed/1.0/embede5d6	(from https://helping.ca/visitation/)
